"","X","athlete_display_name","athlete_id","position","season","pie.season","pie.game","games_played","pie.season.f","pie.season.s.p","pie.game.s.p","pct_season_played","pie.season.f.s.p","pie.season.s","pie.game.s","pie.season.f.s","birth_date","season_start","age","availability"
"2312",2312,"Isabelle Harrison",2566453,"F",2019,1.94756388734122,0.0628246415271362,31,2.76428422719399,0.311688134017714,0.459198016756676,0.704545454545455,0.459198016756676,0.311688134017714,0.459198016756676,0.459198016756676,"1993-09-27","2019-05-01",25,45
"2313",2313,"Isabelle Harrison",2566453,"F",2020,0.48137012485093,0.0370284711423793,13,1.62925273026469,-0.532032294111596,-0.28581402819096,0.295454545454545,-0.28581402819096,-0.532032294111596,-0.28581402819096,-0.28581402819096,"1993-09-27","2020-05-01",26,11
"2314",2314,"Isabelle Harrison",2566453,"F",2021,2.15569383188395,0.0743342700649638,29,3.27070788285841,0.644806473350455,0.682575982305338,0.659090909090909,0.682575982305338,0.644806473350455,0.682575982305338,0.682575982305338,"1993-09-27","2021-05-01",27,39
"2315",2315,"Isabelle Harrison",2566453,"F",2022,1.86243149586042,0.0490113551542215,38,2.15649962678575,0.158385029211062,0.0638367138388683,0.863636363636364,0.0638367138388683,0.158385029211062,0.0638367138388683,0.0638367138388682,"1993-09-27","2022-05-01",28,83
"2316",2316,"Isabelle Harrison",2566453,"F",2024,1.26748487958989,0.0352079133219415,36,1.54914818616542,-0.285949925771038,-0.257676193416852,0.818181818181818,-0.257676193416852,-0.285949925771038,-0.257676193416852,-0.257676193416852,"1993-09-27","2024-05-01",30,76
"2317",2317,"Brianna Kiesel",2566479,"G",2015,0.471963556157516,0.0131100987821532,36,0.576844346414742,-0.791557900797809,-0.923753776613238,0.818181818181818,-0.923753776613238,-0.791557900797809,-0.923753776613238,-0.923753776613238,"1993-07-08","2015-05-01",21,72
"2318",2318,"Brianna Kiesel",2566479,"G",2016,-0.039297750803207,-0.00280698220022907,14,-0.123507216810079,-1.19012549166389,-1.40859846192132,0.318181818181818,-1.40859846192132,-1.19012549166389,-1.40859846192132,-1.40859846192132,"1993-07-08","2016-05-01",22,12
"2319",2319,"Brianna Kiesel",2566479,"G",2017,0.0580640900050465,0.00645156555611627,9,0.283868884469116,-1.19790294591109,-1.13284124581236,0.204545454545455,-1.13284124581236,-1.19790294591109,-1.13284124581236,-1.13284124581236,"1993-07-08","2017-05-01",23,7
"2320",2320,"Whitney Knight",2567703,"G",2016,-0.0403714589976951,-0.00403714589976951,10,-0.177634419589859,-1.19115448874296,-1.45140437121532,0.227272727272727,-1.45140437121532,-1.19115448874296,-1.45140437121532,-1.45140437121532,"1993-01-09","2016-05-01",23,8
"2321",2321,"Jazmon Gwathmey",2568417,"G",2016,0.299431365361675,0.0136105166073489,22,0.59886273072335,-0.865501657256849,-0.837320049906762,0.5,-0.837320049906762,-0.865501657256849,-0.837320049906762,-0.837320049906762,"1993-01-24","2016-05-01",23,21
"2322",2322,"Jazmon Gwathmey",2568417,"G",2017,0.236131889870026,0.00843328178107234,28,0.371064398367183,-1.0393951945342,-1.07373907611548,0.636363636363636,-1.07373907611548,-1.0393951945342,-1.07373907611548,-1.07373907611548,"1993-01-24","2017-05-01",24,32
"2323",2323,"Jazmon Gwathmey",2568417,"G",2018,-0.0189589218947171,-0.00189589218947171,10,-0.0834192563367554,-1.10860249540034,-1.27772547657699,0.227272727272727,-1.27772547657699,-1.10860249540034,-1.27772547657699,-1.27772547657699,"1993-01-24","2018-05-01",25,8
"2324",2324,"Temi Fagbenle",2569044,"C",2017,0.153059062908793,0.00665474186559969,23,0.292808642086386,-0.711171941871858,-0.762255964043169,0.522727272727273,-0.762255964043169,-0.711171941871858,-0.762255964043169,-0.762255964043169,"1992-09-08","2017-05-01",24,24
"2325",2325,"Temi Fagbenle",2569044,"C",2018,0.626009397344456,0.0201938515272405,31,0.888529467198582,-0.49155793314993,-0.500963975637789,0.704545454545455,-0.500963975637789,-0.49155793314993,-0.500963975637789,-0.500963975637789,"1992-09-08","2018-05-01",25,46
"2326",2326,"Temi Fagbenle",2569044,"C",2019,0.368290591328403,0.0193837153330739,19,0.852883474655249,-0.68648677014033,-0.581195334598124,0.431818181818182,-0.581195334598124,-0.68648677014033,-0.581195334598124,-0.581195334598124,"1992-09-08","2019-05-01",26,16
"2327",2327,"Temi Fagbenle",2569044,"C",2024,0.881645395418855,0.036735224809119,24,1.61634989160124,-0.54742851522709,-0.478333109509493,0.545454545454545,-0.478333109509493,-0.54742851522709,-0.478333109509493,-0.478333109509493,"1992-09-08","2024-05-01",31,27
"2328",2328,"Blake Dietrick",2569047,"G",2016,0.0451977401129944,0.0150659133709981,3,0.662900188323917,-1.10914854299801,-0.786676723433372,0.0681818181818182,-0.786676723433371,-1.10914854299801,-0.786676723433371,-0.786676723433371,"1993-07-19","2016-05-01",22,2
"2329",2329,"Blake Dietrick",2569047,"G",2018,0.0798396642288997,0.00275309186996206,29,0.121136042278331,-1.0252039162042,-1.13068642266964,0.659090909090909,-1.13068642266964,-1.0252039162042,-1.13068642266964,-1.13068642266964,"1993-07-19","2018-05-01",24,35
"2330",2330,"Blake Dietrick",2569047,"G",2019,-0.000826085593770986,-4.58936440983881e-05,18,-0.00201932034032908,-1.17381295827935,-1.35044121598706,0.409090909090909,-1.35044121598706,-1.17381295827935,-1.35044121598706,-1.35044121598706,"1993-07-19","2019-05-01",25,16
"2331",2331,"Blake Dietrick",2569047,"G",2020,0.781323860886653,0.0355147209493933,22,1.56264772177331,-0.31448875971284,-0.415941652528336,0.5,-0.415941652528336,-0.31448875971284,-0.415941652528336,-0.415941652528336,"1993-07-19","2020-05-01",26,21
"2332",2332,"Blake Dietrick",2569047,"G",2021,0.0331507146662231,0.00368341274069146,9,0.162070160590424,-1.17520032003923,-1.21829203853884,0.204545454545455,-1.21829203853884,-1.17520032003923,-1.21829203853884,-1.21829203853884,"1993-07-19","2021-05-01",27,7
"2333",2333,"Alex Harden",2569244,"G",2015,0.221624523229068,0.0065183683302667,34,0.286808206531735,-1.04936810390014,-1.14057229321085,0.772727272727273,-1.14057229321085,-1.04936810390014,-1.14057229321085,-1.14057229321085,"1993-05-27","2015-05-01",21,59
"2334",2334,"Alex Harden",2569244,"G",2016,0.285430242498708,0.00951434141662359,30,0.418631022331438,-0.878919748506992,-0.979854335166516,0.681818181818182,-0.979854335166516,-0.878919748506992,-0.979854335166516,-0.979854335166515,"1993-05-27","2016-05-01",22,39
"2335",2335,"Ally Malott",2590050,"F",2015,0.462829153632274,0.017801121293549,26,0.783249336916157,-0.775627304843691,-0.761765837363461,0.590909090909091,-0.761765837363461,-0.775627304843691,-0.761765837363461,-0.761765837363461,"1992-10-31","2015-05-01",22,31
"2336",2336,"Ally Malott",2590050,"F",2016,0.195818890383936,0.00851386479930158,23,0.37461005116927,-0.831203583825351,-0.866442665590535,0.522727272727273,-0.866442665590535,-0.831203583825351,-0.866442665590536,-0.866442665590536,"1992-10-31","2016-05-01",23,23
"2337",2337,"Kaleena Mosqueda-Lewis",2590092,"F",2015,0.500308635444088,0.0185299494608921,27,0.815317776279254,-0.750213650883987,-0.744322826300397,0.613636363636364,-0.744322826300397,-0.750213650883987,-0.744322826300397,-0.744322826300397,"1993-11-03","2015-05-01",21,33
"2338",2338,"Kaleena Mosqueda-Lewis",2590092,"F",2016,0.38553336032743,0.0120479175102322,32,0.530108370450216,-0.71040128209851,-0.783698267901684,0.727272727272727,-0.783698267901684,-0.71040128209851,-0.783698267901684,-0.783698267901684,"1993-11-03","2016-05-01",22,49
"2339",2339,"Kaleena Mosqueda-Lewis",2590092,"F",2017,0.319980304246527,0.0168410686445541,19,0.741007020360379,-0.670720611829252,-0.561683090389839,0.431818181818182,-0.561683090389839,-0.670720611829252,-0.561683090389839,-0.561683090389839,"1993-11-03","2017-05-01",23,18
"2340",2340,"Kaleena Mosqueda-Lewis",2590092,"F",2018,0.623143610199394,0.0159780412871639,39,0.703033816635213,-0.574240168391224,-0.733024088108265,0.886363636363636,-0.733024088108265,-0.574240168391224,-0.733024088108265,-0.733024088108265,"1993-11-03","2018-05-01",24,87
"2341",2341,"Kaleena Mosqueda-Lewis",2590092,"F",2019,0.435272284080076,0.0131900692145477,33,0.580363045440101,-0.713263962441175,-0.788204486513873,0.75,-0.788204486513874,-0.713263962441175,-0.788204486513874,-0.788204486513874,"1993-11-03","2019-05-01",25,54
"2342",2342,"Kaleena Mosqueda-Lewis",2590092,"F",2020,0.0843538412532376,0.00468632451406875,18,0.206198278619025,-0.863024629741295,-0.999250723496195,0.409090909090909,-0.999250723496195,-0.863024629741295,-0.999250723496195,-0.999250723496195,"1993-11-03","2020-05-01",26,17
"2343",2343,"Kiah Stokes",2590093,"C",2015,3.04097057291232,0.076024264322808,40,3.34506763020355,1.00624828698235,0.721175551087583,0.909090909090909,0.721175551087583,1.00624828698235,0.721175551087583,0.721175551087583,"1993-03-30","2015-05-01",22,93
"2344",2344,"Kiah Stokes",2590093,"C",2016,1.94868069206394,0.0695957390022837,28,3.06221251610048,0.25763617045584,0.569884107230955,0.636363636363636,0.569884107230955,0.25763617045584,0.569884107230955,0.569884107230955,"1993-03-30","2016-05-01",23,36
"2345",2345,"Kiah Stokes",2590093,"C",2017,1.78822656778112,0.0510921876508891,35,2.24805625663912,0.0679891711743147,0.047605710406551,0.795454545454545,0.047605710406551,0.0679891711743147,0.047605710406551,0.0476057104065509,"1993-03-30","2017-05-01",24,72
"2346",2346,"Kiah Stokes",2590093,"C",2018,0.911454056317944,0.0303818018772648,30,1.33679928259965,-0.335682465733155,-0.293406077403407,0.681818181818182,-0.293406077403407,-0.335682465733155,-0.293406077403407,-0.293406077403407,"1993-03-30","2018-05-01",25,43
"2347",2347,"Kiah Stokes",2590093,"C",2020,1.15530210455547,0.0525137320252485,22,2.31060420911093,0.841716527396128,0.342402881096606,0.5,0.342402881096606,0.841716527396128,0.342402881096606,0.342402881096606,"1993-03-30","2020-05-01",27,21
"2348",2348,"Kiah Stokes",2590093,"C",2021,0.900032159713343,0.0310355917142532,29,1.36556603542714,-0.413983698630822,-0.450956811234292,0.659090909090909,-0.450956811234292,-0.413983698630822,-0.450956811234292,-0.450956811234292,"1993-03-30","2021-05-01",28,39
"2349",2349,"Kiah Stokes",2590093,"C",2022,1.40827332613377,0.0335303172888992,42,1.47533396071156,0.102803806545293,-0.155118157158926,0.954545454545455,-0.155118157158926,0.102803806545293,-0.155118157158926,-0.155118157158926,"1993-03-30","2022-05-01",29,98
"2350",2350,"Kiah Stokes",2590093,"C",2023,1.91959695580774,0.0391754480777089,49,1.72371971541919,0.343709751941853,-0.0438139432894577,1.11363636363636,-0.0438139432894578,0.343709751941853,-0.0438139432894578,-0.0438139432894578,"1993-03-30","2023-05-01",30,100
"2351",2351,"Kiah Stokes",2590093,"C",2024,1.19739702400281,0.02784644241867,43,1.22524346642148,-0.40184438947445,-0.658017037590862,0.977272727272727,-0.658017037590862,-0.40184438947445,-0.658017037590862,-0.658017037590862,"1993-03-30","2024-05-01",31,99
"2352",2352,"Samantha Logic",2590350,"G",2015,0.207387903620196,0.00768103346741468,27,0.337965472566246,-1.0640296041461,-1.10232932618175,0.613636363636364,-1.10232932618175,-1.0640296041461,-1.10232932618175,-1.10232932618175,"1992-10-22","2015-05-01",22,30
"2353",2353,"Crystal Bradford",2591976,"F",2015,0.0361523945360228,0.00241015963573486,15,0.106047023972334,-1.06494335149465,-1.13011701600561,0.340909090909091,-1.13011701600561,-1.06494335149465,-1.13011701600561,-1.13011701600561,"1993-11-01","2015-05-01",21,13
"2354",2354,"Crystal Bradford",2591976,"F",2021,1.18311515069338,0.0492964646122241,24,2.16904444293786,-0.0649740157196387,0.0672809725395563,0.545454545454545,0.0672809725395564,-0.0649740157196387,0.0672809725395564,0.0672809725395564,"1993-11-01","2021-05-01",27,25
"2355",2355,"Damiris Dantas",2955898,"F",2014,1.5042399074039,0.0455830274970877,33,2.00565320987186,-0.0556928314356772,-0.0324939823047863,0.75,-0.0324939823047862,-0.0556928314356771,-0.0324939823047864,-0.0324939823047863,"1992-11-17","2014-05-01",21,54
"2356",2356,"Damiris Dantas",2955898,"F",2015,1.51230542976104,0.0472595446800324,32,2.07941996592142,-0.0640105579961115,-0.0567387431116026,0.727272727272727,-0.0567387431116027,-0.0640105579961115,-0.0567387431116027,-0.0567387431116027,"1992-11-17","2015-05-01",22,49
"2357",2357,"Damiris Dantas",2955898,"F",2017,1.08194538619803,0.0318219231234716,34,1.40016461743275,-0.166095412443446,-0.186300870047253,0.772727272727273,-0.186300870047253,-0.166095412443446,-0.186300870047253,-0.186300870047253,"1992-11-17","2017-05-01",24,63
"2358",2358,"Damiris Dantas",2955898,"F",2018,0.486761743082357,0.0256190391095977,19,1.1272377208223,-0.663942953756559,-0.494901188296599,0.431818181818182,-0.494901188296599,-0.663942953756559,-0.494901188296599,-0.494901188296599,"1992-11-17","2018-05-01",25,18
"2359",2359,"Damiris Dantas",2955898,"F",2019,1.8672895326418,0.0691588715793258,27,3.04299034949033,0.257282377903195,0.618388154905382,0.613636363636364,0.618388154905381,0.257282377903195,0.618388154905382,0.618388154905381,"1992-11-17","2019-05-01",26,33
"2360",2360,"Damiris Dantas",2955898,"F",2020,2.23323173802291,0.0858935283854966,26,3.77931524896185,0.928494115005135,0.792102207737375,0.590909090909091,0.792102207737375,0.928494115005136,0.792102207737375,0.792102207737375,"1992-11-17","2020-05-01",27,31
"2361",2361,"Damiris Dantas",2955898,"F",2021,0.952237607461474,0.0396765669775614,24,1.7457689470127,-0.23346668240018,-0.169124531139199,0.545454545454545,-0.169124531139199,-0.23346668240018,-0.169124531139199,-0.169124531139199,"1992-11-17","2021-05-01",28,26
"2362",2362,"Damiris Dantas",2955898,"F",2022,0.430195346823206,0.0286796897882137,15,1.2619063506814,-0.662301382925473,-0.461787660914347,0.340909090909091,-0.461787660914347,-0.662301382925473,-0.461787660914347,-0.461787660914347,"1992-11-17","2022-05-01",29,13
"2363",2363,"Damiris Dantas",2955898,"F",2024,0.5471586562259,0.0227982773427459,24,1.00312420308082,-0.662351031931654,-0.55662692440785,0.545454545454545,-0.55662692440785,-0.662351031931654,-0.55662692440785,-0.55662692440785,"1992-11-17","2024-05-01",31,26
"2364",2364,"Nadia Colhado",2968409,"C",2014,0.17698983484028,0.0110618646775175,16,0.486722045810769,-0.778271043222393,-0.726336884133235,0.363636363636364,-0.726336884133235,-0.778271043222393,-0.726336884133235,-0.726336884133235,"1989-02-25","2014-05-01",25,12
"2365",2365,"Nadia Colhado",2968409,"C",2015,0.000887526681644604,0.000147921113607434,6,0.0065085289987271,-0.92352457697134,-0.937260478747185,0.136363636363636,-0.937260478747185,-0.92352457697134,-0.937260478747185,-0.937260478747185,"1989-02-25","2015-05-01",26,5
"2366",2366,"Nadia Colhado",2968409,"C",2017,-0.0186187814261248,-0.00372375628522495,5,-0.163845276549898,-0.792976833345533,-0.951401576311518,0.113636363636364,-0.951401576311518,-0.792976833345533,-0.951401576311518,-0.951401576311518,"1989-02-25","2017-05-01",28,4
"2367",2367,"Evgeniia Belyakova",2969569,"F",2016,0.0189782971135785,0.000862649868799025,22,0.0379565942271571,-0.943808335124302,-1.04558407144854,0.5,-1.04558407144854,-0.943808335124302,-1.04558407144854,-1.04558407144854,"1986-06-27","2016-05-01",29,21
"2368",2368,"Celine Dumerc",2970295,"G",2014,0.828225618285963,0.0285595040788263,29,1.25661817946836,-0.392633354651346,-0.267871675865127,0.659090909090909,-0.267871675865127,-0.392633354651346,-0.267871675865127,-0.267871675865127,"1982-07-09","2014-05-01",31,35
"2369",2369,"Alexis Prince",2984111,"F",2017,0.210954021123261,0.010547701056163,20,0.464098846471174,-0.742925245824374,-0.719378921564683,0.454545454545455,-0.719378921564683,-0.742925245824374,-0.719378921564683,-0.719378921564683,"1994-02-05","2017-05-01",23,19
"2370",2370,"Alexis Prince",2984111,"F",2018,0.0366280295047418,0.0183140147523709,2,0.80581664910432,-0.960010523062553,-0.675327905030218,0.0454545454545455,-0.675327905030218,-0.960010523062553,-0.675327905030218,-0.675327905030218,"1994-02-05","2018-05-01",24,2
"2371",2371,"Alexis Prince",2984111,"F",2020,0.0592437755481234,0.0197479251827078,3,0.868908708039143,-0.883958882664717,-0.667006276937569,0.0681818181818182,-0.667006276937569,-0.883958882664717,-0.667006276937569,-0.667006276937569,"1994-02-05","2020-05-01",26,3
"2372",2372,"Imani McGee-Stafford",2984237,"F",2016,1.67645613526095,0.0478987467217414,35,2.10754485575662,0.111604770523722,0.0556936462531783,0.795454545454545,0.0556936462531783,0.111604770523721,0.0556936462531782,0.0556936462531783,"1994-10-11","2016-05-01",21,69
"2373",2373,"Imani McGee-Stafford",2984237,"F",2017,0.784621468760562,0.0245194208987676,32,1.07885451954577,-0.363003570931215,-0.369283055944846,0.727272727272727,-0.369283055944846,-0.363003570931215,-0.369283055944846,-0.369283055944846,"1994-10-11","2017-05-01",22,49
"2374",2374,"Imani McGee-Stafford",2984237,"F",2018,0.645396372041376,0.0195574658194357,33,0.860528496055169,-0.559603803884025,-0.644615920719384,0.75,-0.644615920719384,-0.559603803884025,-0.644615920719384,-0.644615920719384,"1994-10-11","2018-05-01",23,55
"2375",2375,"Imani McGee-Stafford",2984237,"F",2019,0.824834129848283,0.0284425562016649,29,1.25147247287326,-0.449239332760301,-0.404883152968182,0.659090909090909,-0.404883152968182,-0.449239332760301,-0.404883152968182,-0.404883152968182,"1994-10-11","2019-05-01",24,39
"2376",2376,"Alexis Jones",2984245,"G",2017,0.301793041094408,0.00887626591454141,34,0.390555700239822,-0.980946662900259,-1.0605276369096,0.772727272727273,-1.0605276369096,-0.980946662900259,-1.0605276369096,-1.0605276369096,"1994-05-08","2017-05-01",22,59
"2377",2377,"Alexis Jones",2984245,"G",2018,0.184675607321024,0.00683983730818609,27,0.300952841560188,-0.936709039449271,-1.00142997112788,0.613636363636364,-1.00142997112788,-0.936709039449271,-1.00142997112788,-1.00142997112788,"1994-05-08","2018-05-01",23,30
"2378",2378,"Alexis Jones",2984245,"G",2019,0.395901154669331,0.0172130936812753,23,0.757376121976111,-0.824700481195714,-0.769664765030331,0.522727272727273,-0.769664765030331,-0.824700481195714,-0.769664765030331,-0.769664765030331,"1994-05-08","2019-05-01",24,23
"2379",2379,"Alexis Jones",2984245,"G",2020,0.0526532491888318,0.00877554153147197,6,0.386123827384767,-1.33540854574632,-1.30283128407061,0.136363636363636,-1.30283128407061,-1.33540854574632,-1.30283128407061,-1.30283128407061,"1994-05-08","2020-05-01",25,5
